,Species,Variety,Country_of_Origin,Mill,ICO_number,Company,Region,Producer,Number_of_Bags,Bag_Weight,Harvest_Year,Grading_Date,Owner_1,Processing_Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean_Cup,Sweetness,Cupper_Points,Total_Cup_Points,Moisture,Quakers,Color,Category_One_Defects,Category_Two_Defects,Expiration,Certification_Body,unit_of_measurement,altitude_low_meters,altitude_high_meters,altitude_mean_meters,Altitude
1028,Arabica,Typica,Mexico,"ixhuatlan del café, ver.",1104386282,,ixhuatlan del cafe,EDUARDO LUIS AUGUSTO VELAZQUEZ SOLIS,60,1 kg,2012,"July 11th, 2012",EDUARDO LUIS AUGUSTO VELAZQUEZ SOLIS,Washed / Wet,7.58,7.33,7.08,7.5,7.17,7.25,10.0,10.0,10.0,7.0,80.92,0.13,0.0,Green,0,12,"July 11th, 2013",AMECAFE,m,1186.0,1186.0,1186.0,1186
1029,Arabica,Peaberry,Thailand,,,,,Doi Tung Development Project,3,1 lbs,,"April 13th, 2010",Doi Tung Development Project,,7.67,7.58,7.33,7.33,7.17,7.0,10.0,10.0,10.0,6.83,80.92,0.0,0.0,,0,0,"April 13th, 2011",Specialty Coffee Association,m,1095.0,1200.0,1100.0,
1030,Arabica,Catimor,Laos,none,,宸嶧國際,"paksong,laos","Paksong,Laos",20,50 kg,2016,"June 22nd, 2017",CQI Taiwan ICP CQI台灣合作夥伴,Washed / Wet,7.42,7.33,7.17,7.17,7.17,7.25,10.0,10.0,10.0,7.33,80.83,0.0,0.0,Green,0,0,"June 22nd, 2018",Blossom Valley International,m,1300.0,1300.0,1300.0,1300
1031,Arabica,Caturra,Guatemala,several,11-873-054,the coffee source inc.,orient,several,250,1 kg,2013,"May 26th, 2014",The Coffee Source Inc.,Washed / Wet,7.67,7.25,7.08,7.33,7.17,7.25,10.0,10.0,10.0,7.08,80.83,0.11,0.0,Green,0,1,"May 26th, 2015",Specialty Coffee Association of Costa Rica,m,1200.0,1200.0,1200.0,1200
1032,Arabica,Catuai,Mexico,predio santo domingo,1506717737,productora rural la victoria s.p.r. de r.l.,motozintla,DOMINGO MUGUIRA REVUELTA,15,1 kg,2012,"August 30th, 2012",LUIS ROBERTO FERMOSO BELTRAN,Semi-washed / Semi-pulped,7.17,7.08,7.25,7.42,7.25,7.33,10.0,10.0,10.0,7.33,80.83,0.13,0.0,Green,0,7,"August 30th, 2013",AMECAFE,m,1210.0,1210.0,1210.0,1210
1033,Arabica,Typica,Mexico,"finca santa clara, localidad de zona del bulé, san pedro pochutla oaxaca",0,café san blas,oaxaca,JUAN JOSE CASAS BLANCO,30,1 kg,2012,"August 29th, 2012",JOSE MANUEL VERGARA CORTES,Washed / Wet,7.33,7.25,7.33,7.33,7.25,7.17,10.0,10.0,10.0,7.17,80.83,0.11,0.0,Green,0,3,"August 29th, 2013",AMECAFE,m,1100.0,1100.0,1100.0,1100
1034,Arabica,Bourbon,Mexico,ecc beneficio veracruz,1201255296,,veracruz,MOISES GUILLERMO CARRERA MONTES,100,1 kg,2012,"July 3rd, 2012",CHRISTINA DUSING,Washed / Wet,7.5,7.17,7.33,7.25,7.17,7.17,10.0,10.0,10.0,7.25,80.83,0.13,0.0,Green,0,1,"July 3rd, 2013",AMECAFE,m,1095.0,1200.0,1100.0,100
1035,Arabica,Hawaiian Kona,United States (Hawaii),,2200303,cqi,kona,,7,100 lbs,2012,"February 23rd, 2012",Kona Pacific Farmers Cooperative,Washed / Wet,7.42,7.33,7.0,7.25,7.33,7.5,10.0,10.0,10.0,7.0,80.83,0.1,0.0,Blue-Green,2,0,"February 22nd, 2013",Specialty Coffee Association,ft,1095.0,1200.0,1100.0,
1036,Arabica,Other_2,Colombia,trilladora bonanza - armenia quindio,3-068-0123,,huila,Exportadora de Café Cóndor S.A,250,70 kg,4T/2010,"January 25th, 2011",Exportadora de Cafe Condor S.A,,7.33,7.33,7.0,6.83,7.33,7.67,10.0,10.0,10.0,7.33,80.83,0.01,0.0,,0,1,"January 25th, 2012",Almacafé,m,1800.0,1800.0,1800.0,1800 m.s.n.m
1037,Arabica,Other_2,Brazil,,002/4542/0021,bourbon specialty coffees,monte carmelo,DIOGO TUDELA NETO,320,60 kg,2015/2016,"October 8th, 2015",BOURBON SPECIALTY COFFEES,Natural / Dry,7.17,7.25,7.08,7.17,7.25,7.58,10.0,10.0,10.0,7.25,80.75,0.0,0.0,Green,0,1,"October 7th, 2016",Brazil Specialty Coffee Association,m,1095.0,1200.0,1100.0,
1038,Arabica,Catuai,Myanmar,,Unspecified,,ywar ngan,U Soe,1,2 kg,2015,"July 17th, 2015",U Soe,Washed / Wet,6.92,7.5,7.0,7.58,7.5,7.08,10.0,10.0,10.0,7.17,80.75,0.0,0.0,Green,0,2,"July 16th, 2016",Coffee Quality Institute,m,3825.0,3825.0,3825.0,3825
1039,Arabica,Caturra,Guatemala,beneficio exportacafe agua santa,11/52/841,exportcafe,huehuetenango,OTTONIEL VILLATORO LOPEZ,275,69 kg,2015,"June 18th, 2015",Juan Luis Alvarado Romero,Washed / Wet,7.5,7.33,7.0,7.42,7.17,7.17,10.0,10.0,10.0,7.17,80.75,0.12,0.0,Green,0,1,"June 17th, 2016",Asociacion Nacional Del Café,ft,1658.112,1755.648,1706.88,5440-5760 metros
1040,Arabica,Other,Nicaragua,beneficio san carlos,017/001/1066,"comercial internacional exportadora, s.a.",jinotega,ROLANDO LACAYO,275,69 kg,2015,"May 28th, 2015","COMERCIAL INTERNACIONAL EXPORTADORA, S.A.",Washed / Wet,7.25,7.25,7.17,7.25,7.33,7.25,10.0,10.0,10.0,7.25,80.75,0.12,0.0,Green,0,5,"May 27th, 2016",Asociación de Cafés Especiales de Nicaragua,m,1100.0,1100.0,1100.0,1100.00 mosl
1041,Arabica,Caturra,Honduras,cigrah sps,13-111-083,cigrah s.a de c.v,"siguatepeque, comayagua",La Gran Manzana,275,1 kg,2015,"May 25th, 2015",Bismarck Castro,Natural / Dry,7.5,7.33,7.0,7.42,7.25,7.17,10.0,10.0,10.0,7.08,80.75,0.11,0.0,Green,0,2,"May 24th, 2016",Instituto Hondureño del Café,m,1450.0,1450.0,1450.0,1450 masl
1042,Arabica,Caturra,Panama,elida estate,290503,essence coffee,boquete,Lamastus,100,60 kg,2014,"May 23rd, 2015",EssenceCoffee,Other,7.25,7.33,7.17,7.33,7.33,7.17,10.0,10.0,10.0,7.17,80.75,0.11,0.0,Green,1,4,"May 22nd, 2016",Blossom Valley International,m,1680.0,1680.0,1680.0,1680m
1043,Arabica,Catuai,Honduras,cadexsa,13-63-318,cadexsa,marcala,Jose Omar Acosta,275,1 kg,2015,"May 22nd, 2015",CADEXSA,Washed / Wet,7.42,7.17,7.08,7.42,7.25,7.25,10.0,10.0,10.0,7.17,80.75,0.09,0.0,Green,0,2,"May 21st, 2016",Instituto Hondureño del Café,m,1350.0,1350.0,1350.0,1350
1044,Arabica,Catuai,Honduras,cigrah,13-111-035,cigrah,central region,Reinerio Zepeda,275,1 kg,2015,"March 11th, 2015",,Natural / Dry,7.25,7.33,7.08,7.5,7.25,7.33,10.0,10.0,10.0,7.0,80.75,0.13,0.0,Green,0,1,"March 10th, 2016",Instituto Hondureño del Café,m,1450.0,1450.0,1450.0,1450 mals
1045,Arabica,Caturra,Costa Rica,cafe altura de san ramon,5-562-0014,the coffee source inc.,san ramon,SEVERAL,250,3 lbs,2014,"April 11th, 2014",The Coffee Source Inc.,Washed / Wet,7.33,7.33,7.25,7.25,7.17,7.17,10.0,10.0,10.0,7.25,80.75,0.11,0.0,Green,0,0,"April 11th, 2015",Specialty Coffee Association,m,1300.0,1300.0,1300.0,1300 msnm
1046,Arabica,Typica,Mexico,san josé y el portillo,"1401325570, 1405822583, 1405822338",,oaxaca,"JOSE RIOS LARA, APOLONIA FRANCO TORRES, JENARO GONZALES MENDOZA",30,1 kg,2012,"September 4th, 2012",DIEGO MANUEL WOOLRICH RAMIREZ,Washed / Wet,7.58,7.33,7.42,7.25,7.5,7.5,9.33,9.33,10.0,7.5,80.75,0.11,0.0,Green,0,2,"September 4th, 2013",AMECAFE,m,1200.0,1200.0,1200.0,1200
1047,Arabica,Typica,Haiti,utcam usine traitement cafe marmelade,None exists,haiti coffee,haiti,COOPAIMAR Copperative Agro Industriel de Marmelade,1,2 kg,2012,"May 22nd, 2012",Myriam Kaplan-Pasternak,Washed / Wet,7.42,7.0,7.42,7.25,7.08,7.33,10.0,10.0,10.0,7.25,80.75,0.12,0.0,Green,0,0,"May 22nd, 2013",Specialty Coffee Association,m,1000.0,1000.0,1000.0,~1000 meters
1048,Arabica,Arusha,United States (Hawaii),,2131202,kona pacific farmers cooperative,kona,,3,2 lbs,2011,"December 21st, 2011",Kona Pacific Farmers Cooperative,Natural / Dry,7.08,7.33,7.17,7.25,7.33,7.67,10.0,10.0,10.0,6.92,80.75,0.13,0.0,Bluish-Green,0,6,"December 20th, 2012",Specialty Coffee Association,ft,1095.0,1200.0,1100.0,
1049,Arabica,Typica,Taiwan,hand peeled,non,宸嶧國際,taiwan,唐權盛,160,1 kg,2016,"August 12th, 2016",CQI Taiwan ICP CQI台灣合作夥伴,Other,7.33,7.08,7.08,7.08,7.42,7.33,10.0,10.0,10.0,7.33,80.67,0.0,0.0,Green,0,1,"August 12th, 2017",Blossom Valley International,m,1095.0,1200.0,1100.0,
1050,Arabica,Mandheling,Indonesia,surbakti / pt.olam indonesia,015/1691/006,pt. olam indonesia,sumatra brastagi,Surbakti,200,30 kg,2015,"November 10th, 2015",Aulia Arif Syahri,Semi-washed / Semi-pulped,7.58,7.42,7.0,7.67,7.5,7.5,9.33,9.33,10.0,7.33,80.67,0.13,0.0,Blue-Green,0,1,"November 9th, 2016",Specialty Coffee Association,m,1200.0,1500.0,1350.0,1200-1500
1051,Arabica,Bourbon,Guatemala,beneficio siembras vision (154),11/11711/1,"siembras vision, s.a.",antigua,FINCA MEDINA,150,60 kg,2015/2016,"October 23rd, 2015",Juan Luis Alvarado Romero,Washed / Wet,7.67,7.42,6.83,7.17,7.42,7.17,10.0,10.0,10.0,7.0,80.67,0.11,0.0,Green,0,0,"October 22nd, 2016",Asociacion Nacional Del Café,m,1500.0,1500.0,1500.0,1500msnm
1052,Arabica,Caturra,Costa Rica,beneficio montañas del diamante,5-025-0048,"ceca,s.a.",tarrazu,Martin Gutierrez,240,1 kg,2015,"February 27th, 2015","CECA, S.A.",Washed / Wet,7.83,7.5,7.67,7.67,7.83,7.5,6.67,10.0,10.0,8.0,80.67,0.11,0.0,Blue-Green,0,4,"February 27th, 2016",Specialty Coffee Association of Costa Rica,m,1095.0,1200.0,1100.0,1.85
1053,Arabica,Caturra,Malawi,r.w.j. wallace ltd,C17,r.w.j wallace ltd,southern- zomba,R.W.J. Wallace Ltd,100,60 kg,2014,"November 4th, 2014",AFCA,Washed / Wet,7.5,7.25,7.17,7.17,7.25,7.17,10.0,10.0,10.0,7.17,80.67,0.12,0.0,Bluish-Green,0,1,"November 4th, 2015",Africa Fine Coffee Association,m,990.0,1000.0,995.0,990-1000m
1054,Arabica,Typica,Mexico,corta pico balbino ramirez,0,cafe don balbino s.c. de r.l. de c.v.,"el desmoronado, talpan de allende jalisco",BALBINO RAMIREZ FLORES,20,1 kg,2014,"October 23rd, 2014",CAFE DE DON BALBINO S.C. DE R.L. DE C.V.,Washed / Wet,7.25,7.17,7.17,7.25,7.17,7.42,10.0,10.0,10.0,7.25,80.67,0.12,0.0,Green,0,4,"October 23rd, 2015",AMECAFE,m,1200.0,1200.0,1200.0,1200
1055,Arabica,Caturra,Colombia,trilladora agricola,14-3-79-1034,ecom cca sa,santander,,250,70 kg,2014,"April 14th, 2014",Compañia Colombiana Agroindustrial S.A,Natural / Dry,7.67,7.5,7.42,7.67,7.5,7.75,10.0,10.0,6.67,8.5,80.67,0.0,0.0,,0,1,"April 14th, 2015",Almacafé,m,1550.0,1550.0,1550.0,1550
1056,Arabica,Bourbon,Guatemala,humedo: finca santo tomas pachuj y seco: beneficio palinsa,11/752/02,"finca santo tomas pachuj, guatemala","san lucas toliman, solola","PACHUJ, S.A",250,69 kg,2013,"June 5th, 2013",Juan Luis Alvarado Romero,Washed / Wet,7.67,7.17,7.0,7.5,7.0,7.0,10.0,10.0,10.0,7.33,80.67,0.12,0.0,Green,0,5,"June 5th, 2014",Asociacion Nacional Del Café,m,1550.0,1550.0,1550.0,1550
1057,Arabica,Bourbon,Guatemala,,11/23/0233,"unex guatemala, s.a.",oriente,CHIQUIMULJA / ALPHA CAFE / SENFRO,250,1 kg,2012,"January 25th, 2012",Juan Luis Alvarado Romero,Washed / Wet,7.0,7.33,7.5,7.33,7.0,7.33,10.0,10.0,10.0,7.17,80.67,0.11,0.0,Green,0,2,"January 24th, 2013",Asociacion Nacional Del Café,m,1095.0,1200.0,1100.0,
1058,Arabica,Bourbon,Guatemala,beneficio ixchel,11/23/0240,"unex guatemala, s.a.",oriente,CHIQUIMULJA / ALPHA CAFE / SENFRO,250,1 kg,2012,"January 25th, 2012",Juan Luis Alvarado Romero,Washed / Wet,7.0,7.5,7.33,7.17,7.17,7.17,10.0,10.0,10.0,7.33,80.67,0.11,0.0,Green,0,3,"January 24th, 2013",Asociacion Nacional Del Café,m,1095.0,1200.0,1100.0,
1059,Arabica,Other_2,Colombia,,3-37-1980,,,,149,70 kg,,"March 15th, 2011",Racafe & Cia S.C.A,,7.17,7.25,7.08,7.42,7.08,7.42,10.0,10.0,10.0,7.25,80.67,0.18,0.0,,0,2,"March 14th, 2012",Almacafé,m,1095.0,1200.0,1100.0,
1060,Arabica,Other_2,Brazil,internacional armazens gerais,,bourbon specialty coffees,monte carmelo,MAX KEND TAKIUTI E OUTROS,94,60 kg,2016,"March 11th, 2016",BOURBON SPECIALTY COFFEES,,7.33,7.25,7.33,7.08,7.58,7.25,9.33,10.0,10.0,7.42,80.58,0.11,0.0,Green,0,7,"March 11th, 2017",Brazil Specialty Coffee Association,m,1095.0,1200.0,1100.0,
1061,Arabica,Other_2,Nicaragua,exportadora atlantic sa - pp condega,017-053-0046,exportadora atlantic s.a,nueva segovia,ADONIS JOSE ORTEZ BELTRAN,275,69 kg,2016,"February 26th, 2016","Exportadora Atlantic, S.A.",,7.08,7.5,7.0,7.25,7.42,7.0,10.0,10.0,10.0,7.33,80.58,0.11,1.0,Green,0,0,"February 25th, 2017",Instituto Hondureño del Café,m,1095.0,1200.0,1100.0,
1062,Arabica,Other,"Tanzania, United Republic Of",burka coffee estates,C28,burka coffee estate,arusha,Burka Coffee Estates,10,60 kg,2014,"January 6th, 2015",Burka Coffee Estate,Washed / Wet,7.25,7.08,7.08,7.33,7.33,7.25,10.0,10.0,10.0,7.25,80.58,0.12,0.0,Bluish-Green,0,1,"January 6th, 2016",Africa Fine Coffee Association,m,1400.0,1400.0,1400.0,1400
1063,Arabica,Bourbon,Brazil,ipanema coffees,002/1660/0066,ipanema coffees,south of minas,Ipanema Agrícola SA,300,2 kg,2014/2015,"October 17th, 2014",Ipanema Coffees,Semi-washed / Semi-pulped,7.42,7.25,7.33,7.0,7.08,7.25,10.0,10.0,10.0,7.25,80.58,0.0,0.0,Green,0,3,"October 17th, 2015",Specialty Coffee Association,m,1200.0,1200.0,1200.0,1200
1064,Arabica,Caturra,Honduras,beneficio santa rosa s.a.,13-123-238,beneficio santa rosa s.a.,occidental,BSR,275,69 kg,2014,"April 30th, 2014",Beneficio Santa Rosa,Washed / Wet,7.5,7.17,7.0,7.42,7.33,7.0,10.0,10.0,10.0,7.17,80.58,0.11,0.0,Green,0,5,"April 30th, 2015",Instituto Hondureño del Café,m,1400.0,1400.0,1400.0,1400 m.s.n.m.
1065,Arabica,Bourbon,Guatemala,beneficio exportacafe agua santa,11-52-121,exportcafe,huehuetenango,BYRON ALONZO SOLIS,275,69 kg,2014,"January 28th, 2014",Juan Luis Alvarado Romero,Natural / Dry,7.17,7.42,6.83,7.5,7.17,7.25,10.0,10.0,10.0,7.25,80.58,0.11,0.0,Green,0,5,"January 28th, 2015",Asociacion Nacional Del Café,ft,1383.792,1383.792,1383.792,4540 metros
1066,Arabica,Other_2,United States (Hawaii),,HDOA 210282,,,,10,100 lbs,,"May 4th, 2011",Kona Pacific Farmers Cooperative,,7.42,7.58,7.5,7.92,7.83,7.83,8.67,8.67,9.33,7.83,80.58,0.0,0.0,,0,0,"May 3rd, 2012",Specialty Coffee Association,ft,1095.0,1200.0,1100.0,
1067,Arabica,Other_2,Colombia,,3-37-1979,,,,149,70 kg,,"March 15th, 2011",Racafe & Cia S.C.A,,7.08,7.25,7.0,7.5,7.08,7.33,10.0,10.0,10.0,7.33,80.58,0.0,0.0,,0,2,"March 14th, 2012",Almacafé,m,1095.0,1200.0,1100.0,
1068,Arabica,Other,Taiwan,non,,王秋金,taiwan,王秋金,20,5 kg,2017,"December 8th, 2017",CQI Taiwan ICP CQI台灣合作夥伴,Natural / Dry,7.17,7.17,7.17,7.42,7.17,7.25,10.0,10.0,10.0,7.17,80.5,0.0,0.0,Blue-Green,0,0,"December 8th, 2018",Blossom Valley International,m,1095.0,1200.0,1100.0,50
1069,Arabica,Caturra,Guatemala,el guayabo,11/15/0293,"peter schoelfeld, s.a",santa rosa,EDWIN MUÑOZ,275,69 kg,2017,"September 8th, 2017",Juan Luis Alvarado Romero,Washed / Wet,7.33,7.25,7.08,7.17,7.25,7.17,10.0,10.0,10.0,7.25,80.5,0.1,0.0,Green,0,4,"September 8th, 2018",Asociacion Nacional Del Café,m,1500.0,1500.0,1500.0,1500
1070,Arabica,Catuai,Honduras,en cortado beneficiado y secado por el productor,13-154-234,coffee planet corporation s.a,ocotepeque,Jorge Alfredo Pinto,15,69 kg,2017,"August 23rd, 2017",Janny Marlith Torres,Washed / Wet,7.58,7.33,7.0,7.17,7.33,7.08,10.0,10.0,10.0,7.0,80.5,0.11,0.0,Green,0,5,"August 23rd, 2018",Instituto Hondureño del Café,m,1650.0,1650.0,1650.0,1650
1071,Arabica,Other_2,Mauritius,hulling facility,not applicable,compagnie sucrière de bel ombre ltd,chamarel (south west),Case Noyale Ltd,1,2 kg,2016,"February 11th, 2016",Case Noyale Ltd,,7.25,7.25,7.17,7.17,7.25,7.17,10.0,10.0,10.0,7.25,80.5,0.12,0.0,Green,0,0,"February 10th, 2017",Kenya Coffee Traders Association,m,280.0,280.0,280.0,280
1072,Arabica,Yellow Bourbon,Brazil,internacional armazens gerais,002/4542/0049,bourbon specialty coffees,vale da grama,Lindolpho de Carvalho Dias,300,60 kg,2015/2016,"November 17th, 2015",BOURBON SPECIALTY COFFEES,Semi-washed / Semi-pulped,7.25,7.33,7.17,7.5,7.33,7.25,9.33,10.0,10.0,7.33,80.5,0.11,0.0,Green,0,3,"November 16th, 2016",Brazil Specialty Coffee Association,m,1250.0,1250.0,1250.0,1250 m
1073,Arabica,Other,Myanmar,shwe yin mar,Unspecified,shwe yin mar coffee,pyin oo lwin,Shwe Yin Mar,1,2 kg,2015,"July 17th, 2015",Shwe Yin Mar Coffee,Washed / Wet,7.17,7.33,7.17,7.42,7.25,7.08,10.0,10.0,10.0,7.08,80.5,0.0,0.0,Green,0,2,"July 16th, 2016",Coffee Quality Institute,m,3800.0,3800.0,3800.0,3800
1074,Arabica,Other,Guatemala,las americas,11-951-136,outspan guatemala s.a.,oriente,VARIOS,275,69 kg,2014,"April 23rd, 2014",Juan Luis Alvarado Romero,Washed / Wet,7.5,7.17,6.83,7.5,7.17,7.17,10.0,10.0,10.0,7.17,80.5,0.11,0.0,Green,0,3,"April 23rd, 2015",Asociacion Nacional Del Café,ft,1219.2,1219.2,1219.2,4000 p.s.n.m.
1075,Arabica,Yellow Bourbon,Brazil,carapina armazens gerais,002/135-2/0182,exportadora de cafés carmo de minas ltda,mantiqueira de minas,MARIA ROGERIA COSTA PEREIRA,300,60 kg,2013,"April 17th, 2014",Jacques Pereira Carneiro,Semi-washed / Semi-pulped,7.42,7.42,7.08,7.33,7.67,7.5,9.33,9.33,10.0,7.42,80.5,0.1,0.0,None,0,10,"April 17th, 2015",Specialty Coffee Association,m,1250.0,1250.0,1250.0,1250
1076,Arabica,Hawaiian Kona,United States (Hawaii),,KP010914,kona pacific farmers cooperative,kona,,10,100 lbs,2013,"February 4th, 2014",Eileen Koyanagi,Natural / Dry,7.42,7.33,7.33,7.58,7.58,7.42,8.67,10.0,10.0,7.17,80.5,0.11,0.0,Green,1,0,"February 4th, 2015",Specialty Coffee Association,ft,1095.0,1200.0,1100.0,
1077,Arabica,Bourbon,Guatemala,beneficio exportacafe agua santa,11/52/492,exportcafe,huehuetenango,IDMAR DE JESUS VELASQUEZ CALDERON,250,1 kg,2013,"February 13th, 2013",Juan Luis Alvarado Romero,Washed / Wet,7.5,7.5,7.0,7.67,7.17,7.0,10.0,10.0,10.0,6.67,80.5,0.12,0.0,Green,1,1,"February 13th, 2014",Asociacion Nacional Del Café,ft,1859.28,1859.28,1859.28,6100 metros
1078,Arabica,Typica,Mexico,"zaragoza itundujia, oaxaca",1405793051,cafeorganico.mx,zaragoza itundujia,HERAS HERNANDEZ GAUDENCIO,18,1 kg,2012,"September 17th, 2012",ISRAEL EDUARDO PAZ GARCIA,Washed / Wet,7.25,7.25,7.08,7.33,7.25,7.17,10.0,10.0,10.0,7.17,80.5,0.15,0.0,None,0,1,"September 17th, 2013",AMECAFE,m,1450.0,1450.0,1450.0,1450
1079,Arabica,Other_2,Honduras,only dry mill,13-63-60,cadexsa,marcala,Jose Omar Acosta,275,69 kg,2016,"February 3rd, 2016",CADEXSA,,7.25,7.42,7.0,7.42,7.33,7.0,10.0,10.0,10.0,7.0,80.42,0.1,0.0,Green,0,0,"February 2nd, 2017",Instituto Hondureño del Café,m,1450.0,1450.0,1450.0,1450
1080,Arabica,Typica,Taiwan,春風咖啡,Taiwan台灣,宸嶧國際,南投國姓,曾林春英,10,60 kg,2014,"November 23rd, 2014",CQI Taiwan ICP CQI台灣合作夥伴,Washed / Wet,7.58,7.17,7.17,7.17,7.17,7.17,10.0,10.0,10.0,7.0,80.42,0.14,0.0,Green,0,0,"November 23rd, 2015",Blossom Valley International,m,600.0,600.0,600.0,600公尺
1081,Arabica,Bourbon,El Salvador,,NONE,lusso coffee lab,"department of ahuachapan, municipality of apanecallamatepec mountain","Luis, Rafael and Carmen Silva Hoff",2,2 kg,2013,"April 26th, 2014",LUSSO LAB,Washed / Wet,7.33,7.17,7.08,7.08,7.33,7.17,10.0,10.0,10.0,7.25,80.42,0.0,0.0,Green,0,1,"April 26th, 2015",Specialty Coffee Association,m,1450.0,1450.0,1450.0,1450m
1082,Arabica,Other,China,alicia's farm,CNY,yunnan new century tech inc.,yunnan,Alicia's Farm,1,2 kg,2013,"January 17th, 2014",Adam Ciruli Ye,Washed / Wet,7.25,7.08,7.25,7.17,7.33,7.17,10.0,10.0,10.0,7.17,80.42,0.17,0.0,Green,0,14,"January 17th, 2015",Specialty Coffee Association,m,1700.0,1700.0,1700.0,1700
1083,Arabica,Typica,Taiwan,guoxing farm coffee 國姓農場咖啡        ,,blossom valley宸嶧國際,nantou,Huang san lang 黃三郎        ,10,30 kg,2013/2014,"December 26th, 2013
","CQI Taiwan ICP CQI台灣合作夥伴
",Washed / Wet,7.25,7.25,7.17,7.25,7.25,7.25,10.0,10.0,10.0,7.0,80.42,0.11,0.0,Green,0,0,"December 26th, 2014","Blossom Valley International
",m,600.0,600.0,600.0,600 m
1084,Arabica,Typica,Mexico,amsa oaxaca,1405675414,ecomtrading,pochutla,CARLOS ALBERTO GOMEZ,250,1 kg,2012,"September 4th, 2012",ALFREDO BOJALIL,Washed / Wet,6.92,7.17,7.08,7.5,7.33,7.17,10.0,10.0,10.0,7.25,80.42,0.1,0.0,Green,2,4,"September 4th, 2013",AMECAFE,m,1050.0,1050.0,1050.0,1050
1085,Arabica,Caturra,Mexico,finca custepec,2676,beneficio custepec s.a. de c.v.,la concordia,ARMANDO LUIS POHLENZ MARTINEZ,250,1 kg,2012,"August 30th, 2012",ARMANDO LUIS POHLENZ MARTINEZ,Washed / Wet,7.42,7.08,7.08,7.33,7.25,7.17,10.0,10.0,10.0,7.08,80.42,0.12,0.0,Green,4,16,"August 30th, 2013",AMECAFE,m,1550.0,1550.0,1550.0,1550
1086,Arabica,Other_2,Burundi,sogestal mumirwa,027/01/601,sangana commodities k limited,mumirwa,SOGESTAL MUMIRWA,300,60 kg,2016,"January 22nd, 2016",SIMON MAHINDA,,7.08,7.25,7.17,7.33,7.08,7.08,10.0,10.0,10.0,7.33,80.33,0.12,0.0,Green,0,0,"January 21st, 2017",Kenya Coffee Traders Association,m,1700.0,1700.0,1700.0,1700
1087,Arabica,Bourbon,"Tanzania, United Republic Of",,A053,delfina farm,mkuu rombo,Delfina Leon Shine,10,60 kg,2015/2016,"November 16th, 2015",Delfina Leon Shine,Washed / Wet,7.25,7.17,7.0,7.25,7.42,7.08,10.0,10.0,10.0,7.17,80.33,0.13,0.0,Green,0,5,"November 15th, 2016",Africa Fine Coffee Association,m,1700.0,1700.0,1700.0,1700
1088,Arabica,Other,"Tanzania, United Republic Of",kongoni estate,C16,kongoni estate,arusha,Kongoni Estate,1,60 kg,2014,"December 18th, 2014",Kongoni Estate,Washed / Wet,7.25,7.17,7.25,7.25,7.25,7.08,10.0,10.0,10.0,7.08,80.33,0.12,0.0,Bluish-Green,0,5,"December 18th, 2015",Africa Fine Coffee Association,m,1095.0,1200.0,1100.0,
1089,Arabica,Yellow Bourbon,Taiwan,tokoffee莊園,,blossom valley宸嶧國際,taichung xinshe 台中市新社區,Wu yi ting 吳伊婷,10,30 kg,2013/2014,"December 26th, 2013",CQI Taiwan ICP CQI台灣合作夥伴,Other,7.25,7.25,7.08,7.25,7.25,7.25,10.0,10.0,10.0,7.0,80.33,0.11,0.0,Green,0,0,"December 26th, 2014",Blossom Valley International,m,600.0,600.0,600.0,600 m
1090,Arabica,Bourbon,Guatemala,beneficio ixchel,11/23/0795,"unex guatemala, s.a.",oriente,AGRIPEC DE LA VEGA Y CIA.,250,69 kg,2013,"June 6th, 2013",Juan Luis Alvarado Romero,Washed / Wet,7.33,7.33,6.83,7.5,7.0,7.17,10.0,10.0,10.0,7.17,80.33,0.11,0.0,Green,1,4,"June 6th, 2014",Asociacion Nacional Del Café,ft,1310.64,1310.64,1310.64,4300
1091,Arabica,Typica,Mexico,"comunidad de sacún palma, municipio de chilón, chiapas",01-04,estrategias constructivas corzu s.a. de c.v.,chilón,ARMANDO GUTIERREZ GUZMAN,10,1 kg,2012,"August 30th, 2012",MIGUEL CORTES MORENO,Semi-washed / Semi-pulped,7.25,7.08,7.08,7.33,7.33,7.17,10.0,10.0,10.0,7.08,80.33,0.11,0.0,Green,0,21,"August 30th, 2013",AMECAFE,m,940.0,940.0,940.0,940
1092,Arabica,Hawaiian Kona,United States (Hawaii),,2135405,cqi,kona,,10,100 lbs,2012,"February 8th, 2012",Kona Pacific Farmers Cooperative,Washed / Wet,7.17,7.5,6.92,7.33,7.67,7.33,9.33,10.0,10.0,7.08,80.33,0.12,0.0,Green,5,7,"February 7th, 2013",Specialty Coffee Association,ft,1095.0,1200.0,1100.0,
1093,Arabica,Other_2,Ethiopia,,010/0058,,kelem welega,Exporter Name | Muluneh Kaka | Phone: 0114390290,360,6,2010,"June 17th, 2010",Ethiopia Commodity Exchange,,7.25,7.25,7.25,7.33,7.5,8.0,9.33,9.33,10.0,7.08,80.33,0.1,0.0,,0,1,"June 17th, 2011",Ethiopia Commodity Exchange,m,1095.0,1200.0,1100.0,
